"","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","kurtosis_roll_belt","kurtosis_picth_belt","kurtosis_yaw_belt","skewness_roll_belt","skewness_roll_belt.1","skewness_yaw_belt","max_roll_belt","max_picth_belt","max_yaw_belt","min_roll_belt","min_pitch_belt","min_yaw_belt","amplitude_roll_belt","amplitude_pitch_belt","amplitude_yaw_belt","var_total_accel_belt","avg_roll_belt","stddev_roll_belt","var_roll_belt","avg_pitch_belt","stddev_pitch_belt","var_pitch_belt","avg_yaw_belt","stddev_yaw_belt","var_yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","var_accel_arm","avg_roll_arm","stddev_roll_arm","var_roll_arm","avg_pitch_arm","stddev_pitch_arm","var_pitch_arm","avg_yaw_arm","stddev_yaw_arm","var_yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","kurtosis_roll_arm","kurtosis_picth_arm","kurtosis_yaw_arm","skewness_roll_arm","skewness_pitch_arm","skewness_yaw_arm","max_roll_arm","max_picth_arm","max_yaw_arm","min_roll_arm","min_pitch_arm","min_yaw_arm","amplitude_roll_arm","amplitude_pitch_arm","amplitude_yaw_arm","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","kurtosis_roll_dumbbell","kurtosis_picth_dumbbell","kurtosis_yaw_dumbbell","skewness_roll_dumbbell","skewness_pitch_dumbbell","skewness_yaw_dumbbell","max_roll_dumbbell","max_picth_dumbbell","max_yaw_dumbbell","min_roll_dumbbell","min_pitch_dumbbell","min_yaw_dumbbell","amplitude_roll_dumbbell","amplitude_pitch_dumbbell","amplitude_yaw_dumbbell","total_accel_dumbbell","var_accel_dumbbell","avg_roll_dumbbell","stddev_roll_dumbbell","var_roll_dumbbell","avg_pitch_dumbbell","stddev_pitch_dumbbell","var_pitch_dumbbell","avg_yaw_dumbbell","stddev_yaw_dumbbell","var_yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","kurtosis_roll_forearm","kurtosis_picth_forearm","kurtosis_yaw_forearm","skewness_roll_forearm","skewness_pitch_forearm","skewness_yaw_forearm","max_roll_forearm","max_picth_forearm","max_yaw_forearm","min_roll_forearm","min_pitch_forearm","min_yaw_forearm","amplitude_roll_forearm","amplitude_pitch_forearm","amplitude_yaw_forearm","total_accel_forearm","var_accel_forearm","avg_roll_forearm","stddev_roll_forearm","var_roll_forearm","avg_pitch_forearm","stddev_pitch_forearm","var_pitch_forearm","avg_yaw_forearm","stddev_yaw_forearm","var_yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"5243","eurico",1322489628,254655,"28/11/2011 14:13","no",813,0.88,4.23,-87.7,4,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.03,0.02,-12,4,32,54,574,-429,77,16.4,103,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.27,0.5,-0.62,-214,179,-67,-311,316,559,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.72351012,-56.23271266,13.95366524,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,-0.55,-0.15,-23,-36,6,-420,230,312,-175,-19.4,30.4,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35,3.21,0.49,176,177,174,527,-330,-2,"A"
"5244","eurico",1322489628,310628,"28/11/2011 14:13","no",813,0.94,4.4,-87.6,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.03,0.02,-15,5,30,57,572,-425,75.7,15.2,102,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46,0.58,-0.67,-215,183,-60,-278,312,575,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-121.6979717,-35.2878118,2.46882228,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,-0.51,-0.2,-14,-38,1,-422,224,319,-174,-18.7,24.4,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32,3.37,0.41,186,153,176,537,-410,24,"A"
"5245","eurico",1322489628,342650,"28/11/2011 14:13","no",813,1.01,4.58,-87.6,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.02,0.02,-15,6,27,56,578,-423,74.3,13.8,99.8,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.69,0.63,-0.71,-210,190,-51,-245,300,592,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.3996368,-27.67957719,27.67957719,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,-0.5,-0.13,-8,-27,8,-421,233,312,-172,-17.8,18.1,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32,3.39,0.34,212,134,177,544,-452,29,"A"
"5246","eurico",1322489628,406685,"28/11/2011 14:13","no",813,1.2,5.04,-87.7,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,-0.02,0.03,-9,2,26,50,586,-426,67.1,2.38,85.6,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.75,0.82,-0.84,-164,189,14,21,226,637,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-109.539356,-41.16246505,22.41493903,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,-0.4,0.03,-9,-20,5,-438,225,306,-166,-10.9,-14.5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.66,3.08,0.3,195,28,179,473,-668,38,"A"
"5247","eurico",1322489628,442740,"28/11/2011 14:13","no",813,1.34,5.05,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,-0.02,0.05,-7,2,26,56,566,-422,65.4,-2.49,79.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.97,0.82,-0.74,-143,185,14,128,193,625,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.53166181,-42.05343353,42.05343353,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,-0.31,0.03,-10,-20,10,-431,239,300,-165,-7.43,-23.2,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.92,2.87,0.46,167,-33,171,416,-679,24,"A"
"5248","eurico",1322489628,458672,"28/11/2011 14:13","no",813,1.53,5.08,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,0.03,-14,6,26,59,572,-424,64.4,-10,70.1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.16,0.82,-0.67,-107,178,32,304,134,587,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-90.24335319,-40.32596974,50.02247831,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,-0.08,0.05,-9,-18,11,-421,242,300,-163,-1.9,-34.5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.92,2.31,0.62,111,-87,152,300,-670,-12,"A"
"5249","eurico",1322489628,470721,"28/11/2011 14:13","no",813,1.59,5.09,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.02,-14,6,23,55,576,-424,64.3,-12.7,66.7,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.28,0.85,-0.74,-97,177,32,334,126,560,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-90.48518739,-45.20961266,45.20961266,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,-0.08,0.03,-10,-18,10,-423,252,312,-163,-0.39,-37.8,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.77,2.22,0.57,93,-110,145,280,-662,-14,"A"
"5250","eurico",1322489628,562675,"28/11/2011 14:13","no",813,1.67,5,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0,0.02,-10,2,23,56,570,-421,64.5,-21.4,55.2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.45,0.93,-0.97,-42,155,32,494,58,467,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.13142734,-63.70316059,63.70316059,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.06,0.1,-11,-10,11,-415,268,296,-163,3.38,-47.7,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,1.94,0.54,49,-178,149,176,-634,-39,"A"
"5251","eurico",1322489628,582731,"28/11/2011 14:13","no",813,1.75,4.67,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,0.02,0,-11,5,24,53,573,-433,66.8,-30,42.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.79,0.85,-0.94,-8,145,-13,626,-20,338,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.08329967,-35.58278825,67.77728731,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.11,0.02,-5,-10,9,-400,281,301,-162,5.78,-53.7,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,0.45,0.64,44,-241,149,132,-628,-41,"A"
"5252","eurico",1322489628,618755,"28/11/2011 14:13","no",813,1.78,4.55,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0,0,-10,3,23,56,574,-430,68,-32.3,37.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.79,0.79,-0.89,33,114,-25,662,-37,279,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.3647609,0,110.7148718,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.13,0.02,0,-5,10,-395,290,297,-162,6.13,-54,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.51,-0.16,0.57,47,-243,150,134,-628,-34,"A"
"5253","eurico",1322489628,618784,"28/11/2011 14:13","no",813,1.8,4.42,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0,0.02,-10,2,24,56,566,-432,69.2,-34.4,32.8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.73,0.72,-0.82,36,111,-39,682,-48,264,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.16056137,-97.99235766,25.17884763,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.18,-0.02,-10,-6,3,-393,291,304,-161,6.31,-53.8,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,-0.67,0.46,46,-236,145,141,-644,-33,"A"
"5254","eurico",1322489628,698648,"28/11/2011 14:13","no",813,1.83,4.14,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0.02,0,-7,6,23,51,566,-431,72.5,-37.7,22.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.77,0.59,-0.74,54,108,-84,714,-74,149,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.05468408,0,62.0249486,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.26,-0.3,0,-7,5,-382,302,299,-161,5.98,-51.9,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42,-1.46,0.34,66,-205,150,172,-660,-22,"A"
"5255","eurico",1322489628,706653,"28/11/2011 14:13","no",813,1.85,3.98,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0.02,-0.02,-9,3,24,51,567,-427,75.1,-39.2,16.9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.77,0.55,-0.69,67,94,-100,729,-85,83,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.54797087,61.54797087,-61.54797087,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.32,-0.31,1,1,-1,-373,305,313,-161,5.51,-50.6,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32,-1.72,0.31,65,-193,151,181,-667,-14,"A"
"5256","eurico",1322489628,722638,"28/11/2011 14:13","no",813,1.84,3.86,-87.8,2,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0.02,-0.02,-6,2,22,54,567,-433,77.9,-40.5,11.5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.74,0.48,-0.62,81,81,-126,738,-97,13,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,117.6005207,23.28681783,31.27667219,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.37,-0.25,3,12,4,-365,311,311,-161,4.77,-49,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-1.85,0.26,93,-170,155,221,-677,-2,"A"
"5257","eurico",1322489628,758636,"28/11/2011 14:13","no",813,1.81,3.6,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,0.02,-0.02,-6,3,24,44,570,-432,85.4,-43.1,-0.86,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.47,0.37,-0.39,98,73,-159,724,-103,-84,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,42.05343353,95.53166181,42.05343353,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.45,-0.3,6,3,3,-361,332,320,-160,2.82,-45.1,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-2.33,0.23,99,-150,158,267,-700,10,"A"
"5258","eurico",1322489628,770665,"28/11/2011 14:13","no",813,1.78,3.44,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.02,-0.03,-6,4,24,50,566,-420,94.8,-44.5,-13.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.18,0.27,-0.25,106,68,-196,709,-118,-157,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,73.71951886,73.71951886,31.54587474,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.47,-0.41,13,13,6,-346,336,315,-161,0.6,-40.6,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-2.59,0.23,134,-122,156,330,-712,20,"A"
"5259","eurico",1322489628,830672,"28/11/2011 14:13","no",813,1.73,3.32,-87.7,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.02,-0.03,-6,3,25,45,566,-430,104,-44.2,-26.1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.87,0.22,-0.11,132,53,-251,680,-123,-243,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,93.67106922,57.97530358,22.75299722,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.45,-0.11,17,25,7,-332,345,315,-161,-1.89,-35.3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,-2.94,0.18,131,-109,150,391,-718,35,"A"
"5260","eurico",1322489628,830725,"28/11/2011 14:13","no",813,1.7,3.25,-87.7,2,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.02,-0.03,-7,4,23,48,566,-427,107,-43.5,-31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.63,0.21,-0.08,138,53,-270,658,-124,-275,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,104.8304294,44.81390806,25.01959204,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.39,-0.03,14,28,8,-323,348,310,-161,-3.15,-32.5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13,-3,0.02,139,-97,151,423,-697,28,"A"
"5261","eurico",1322489628,922659,"28/11/2011 14:13","no",813,1.58,3.19,-87.7,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,-0.07,-9,2,27,51,570,-437,115,-41,-42.3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.07,0.24,-0.18,158,51,-308,588,-131,-359,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,94.53112866,57.09752061,22.71366802,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.21,-0.18,12,18,5,-311,372,312,-164,-6.7,-23.6,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,-3.31,-0.21,166,-44,150,484,-625,11,"A"
"5262","eurico",1322489628,950690,"28/11/2011 14:13","no",813,1.51,3.18,-87.7,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,-0.07,-7,0,27,47,578,-417,116,-40.3,-45.2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.91,0.27,-0.21,162,51,-323,572,-122,-363,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,88.17998421,58.92729843,31.38824974,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.16,-0.26,18,25,10,-311,371,312,-165,-7.61,-20.5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,-3.37,-0.46,183,-23,146,485,-598,14,"A"
"5263","eurico",1322489628,950770,"28/11/2011 14:13","no",813,1.43,3.16,-87.7,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.05,-7,2,27,49,570,-434,118,-39.6,-48.1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8,0.32,-0.21,160,50,-372,544,-123,-392,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,121.7602366,34.81826577,5.689570482,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.1,-0.28,12,33,2,-311,374,307,-167,-8.38,-17.2,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34,-3.21,-0.51,161,23,162,479,-543,-17,"A"
"5264","eurico",1322489628,994744,"28/11/2011 14:13","no",813,1.34,3.17,-87.7,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.05,-9,3,24,47,573,-429,121,-38.1,-53.3,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51,0.27,-0.03,170,36,-408,508,-117,-421,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,84.78891171,65.51548482,-26.0716775,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.08,-0.34,26,32,-11,-294,377,308,-170,-9.62,-10.3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37,-3.66,-0.13,212,73,161,471,-448,-43,"A"
"5265","eurico",1322489628,994762,"28/11/2011 14:13","yes",813,1.3,3.2,-87.7,3,"-0.751481","8.953960","#DIV/0!","0.646926","-1.323381","#DIV/0!",-87.6,4,"-0.8",-87.8,2,"-0.8",0.2,2,"0.0000",0.1,1.5,0.3,0.1,4.2,0.7,0.5,-87.7,0.1,0.01,0.02,0,-0.05,-8,4,25,41,570,-436,122,-37.5,-55,46,76.1313,82.1067,19.4667,378.9534,-19.4329,22.8625,522.6951,36.1991,54.6614,2987.8724,-1.14,0.16,0.08,171,34,-414,499,-118,-434,"-1.43667","-1.34192","-0.15193","0.43842","-0.32791","0.55053",18.9,107,46,-44.5,-55,12,63.4,162,34,86.7,62.7,-27.7,"-1.0469","2.5171","#DIV/0!","0.3632","-0.5174","#DIV/0!",95.5,110.7,"-1.0",-98,-61.5,"-1.0",193.52,172.26,"0.00",5,1.2404,-25.9617,93.6347,8767.4499,-2.1914,47.6127,2266.9711,32.3939,29.355,861.7137,0.06,0.08,-0.41,30,39,-14,-295,376,317,-171,-10.1,-6.5,"-1.1427","0.0858","#DIV/0!","-0.3276","0.9655","#DIV/0!",6.3,48.3,"-1.1",-20.9,-54,"-1.1",27.21,102.3,"0.00",26,12.24545,-157.57778,51.5397,2656.3404,-5.13867,8.7569,76.68322,-22.51156,28.38364,805.63086,-0.37,-3.69,-0.25,200,75,146,470,-407,-67,"A"
"5266","eurico",1322489627,30635,"28/11/2011 14:13","no",814,0.93,4.1,-87.4,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-11,2,28,52,570,-428,68.5,-7.22,53.5,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57,-1.01,0.13,-72,190,3,356,188,515,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.84142156,-3.84142156,151.6457044,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,-0.66,-0.2,-1,-1,26,-390,259,316,159,3.69,101,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47,-1.85,0.15,-48,322,175,-658,1210,-636,"A"
"5267","eurico",1322489627,46649,"28/11/2011 14:13","no",814,0.93,4.1,-87.4,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-11,4,28,58,582,-423,68.4,-5.03,55.9,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68,-1,0.1,-78,182,23,292,210,549,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-81.85454667,11.25687809,73.95927949,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,-0.64,-0.26,2,-13,12,-392,257,322,159,4.78,104,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,-1.73,0.21,-57,314,175,-683,1230,-634,"A"
"5268","eurico",1322489627,126677,"28/11/2011 14:13","no",814,1.02,4.07,-87.4,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,0,-8,3,30,53,575,-407,69.1,1.57,63.4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31,-0.96,0.23,-119,193,-8,154,238,589,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.21529333,-17.36450116,125.4054429,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,-0.51,-0.3,-4,-6,22,-406,255,314,159,6.61,109,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,-1.09,0.1,-78,280,176,-719,1240,-643,"A"
